epoch,input_type,metric_name,layer,value
38,test,loss,,74.13506317138672
38,train,accuracy,,1.0
38,test,accuracy,,0.00039154267869889736
38,general,weights_l2,layers.0.weight,166.21336364746094
38,general,weights_l2,layers.1.weight,139.2288360595703
38,general,weights_l2,layers.2.weight,79.08866882324219
38,train,zero_terms,,0.4090464068925005
38,train,softmax_collapse,,0.40689247846603394
39,train,loss,,1.5784081597303157e-07
39,test,loss,,74.15845489501953
39,train,accuracy,,1.0
39,test,accuracy,,0.00039154267869889736
39,general,weights_l2,layers.0.weight,166.4312286376953
39,general,weights_l2,layers.1.weight,139.2812042236328
39,general,weights_l2,layers.2.weight,79.09263610839844
39,train,zero_terms,,0.38926962991971803
39,train,softmax_collapse,,0.390052855014801
